Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,Interior Reflected Color L*,Interior Reflected Color a*,Interior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,ZEN 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.15mm / LUMI 4mm,25.4,SGG ECLAZ ONE II 4mm,20762,ECLAZ ONE II S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2518,0.0443,22.55,0.4861,0.7226,0.2019,52.33,-0.67,-7.47,49.38,-0.91,-7.0,0.2717,Yes,Yes,0.487779,0.258809
EnthermalPlus,XTREME 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.25mm / C180 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2192,LoE 180 S5,Ar90,0.2531,0.0446,22.43,0.221,0.539,0.1408,44.56,-2.45,-7.95,52.58,-5.5,-3.6,0.1095,Yes,Yes,0.229042,0.260087
EnthermalPlus,XTREME 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.25mm / C270 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2488,0.0438,22.83,0.2251,0.4739,0.1344,43.58,-5.71,-4.52,47.28,-7.16,-0.63,0.0554,Yes,Yes,0.232413,0.255523
EnthermalPlus,XTREME 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.25mm / C272 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2497,0.044,22.74,0.2274,0.4887,0.1271,42.45,-3.04,-5.37,45.65,-5.36,-0.67,0.0676,Yes,Yes,0.234846,0.256560
EnthermalPlus,XTREME 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.25mm / C366 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2465,0.0434,23.04,0.2224,0.441,0.1288,42.71,-2.13,-6.15,45.12,-5.74,-2.04,0.0203,Yes,Yes,0.229488,0.253119
EnthermalPlus,XTREME 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.24mm / SB60 4mm,25.39,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2487,0.0438,22.83,0.2277,0.4949,0.1282,42.59,-3.15,-4.92,45.93,-5.91,-0.83,0.0791,Yes,Yes,0.235153,0.255495
EnthermalPlus,XTREME 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.24mm / SB70 4mm,25.39,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2461,0.0433,23.07,0.2149,0.4541,0.1374,44.03,-3.28,-7.89,48.45,-7.41,-2.83,0.0296,Yes,Yes,0.222186,0.252809
EnthermalPlus,XTREME 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.15mm / LUMI 4mm,25.4,SGG COOL-LITE XTREME 61-29 II 4mm,20979,COOL-LITE XTREME 61-29 II S2,SGG PLANICLEAR 4mm,21011,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2505,0.0441,22.66,0.2282,0.5647,0.1267,42.44,-2.0,-7.13,48.62,-5.99,-1.62,0.1615,Yes,Yes,0.236117,0.257378
EnthermalPlus,SB60 Solargray 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.36mm / C180 4mm,25.41,Solargray®  4mm,5287,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2192,LoE 180 S5,Ar90,0.2862,0.0504,19.84,0.236,0.3877,0.0841,34.85,-0.24,-3.77,48.47,-2.52,-3.99,0.0511,Yes,No,,
EnthermalPlus,SB60 Solargray 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.36mm / C270 4mm,25.41,Solargray®  4mm,5287,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2806,0.0494,20.24,0.2239,0.3408,0.0809,34.16,-2.43,-1.09,43.59,-4.08,-0.7,0.0275,Yes,No,,
EnthermalPlus,SB60 Solargray 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.36mm / C272 4mm,25.41,Solargray®  4mm,5287,Solarban® 60 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2818,0.0496,20.15,0.2299,0.352,0.0772,33.37,-0.65,-1.75,41.48,-2.1,-0.73,0.0339,Yes,No,,
EnthermalPlus,SB60 Solargray 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.36mm / C366 4mm,25.41,Solargray®  4mm,5287,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2776,0.0489,20.45,0.2098,0.3171,0.0783,33.6,0.11,-2.29,41.72,-2.04,-2.27,0.0098,Yes,No,,
EnthermalPlus,SB60 Solargray 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.34mm / SB60 4mm,25.39,Solargray®  4mm,5287,Solarban® 60 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2805,0.0494,20.25,0.2294,0.3564,0.0778,33.47,-0.8,-1.4,41.66,-2.42,-0.96,0.038,Yes,No,,
EnthermalPlus,SB60 Solargray 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.34mm / SB70 4mm,25.39,Solargray®  4mm,5287,Solarban® 60 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2772,0.0488,20.49,0.2005,0.3261,0.0828,34.54,-0.44,-3.71,45.28,-4.08,-3.33,0.014,Yes,No,,
EnthermalPlus,SB60 Solargray 4mm / Vacuum 0.25mm / Clear 4mm / Argon 13.25mm / LUMI 4mm,25.41,Solargray®  4mm,5287,Solarban® 60 S2,Clear Float Glass,413,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2829,0.0498,20.07,0.2409,0.4068,0.0769,33.34,0.01,-3.1,43.41,-2.32,-1.73,0.0731,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C180 4mm,25.4,5mm Clear,2193,LoE 180 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.3693,0.065,15.38,0.5559,0.6878,0.2005,52.08,-1.99,-6.98,52.22,-1.85,-7.06,0.1214,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C270 4mm,25.4,5mm Clear,2193,LoE 180 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.3606,0.0635,15.75,0.4441,0.604,0.1904,50.86,-5.84,-2.86,46.99,-3.52,-3.71,0.0612,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C272 4mm,25.4,5mm Clear,2193,LoE 180 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.3626,0.0639,15.66,0.4683,0.6233,0.1787,49.45,-2.59,-4.01,45.32,-1.42,-4.26,0.0743,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C366 4mm,25.4,5mm Clear,2193,LoE 180 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.3562,0.0627,15.94,0.3982,0.5615,0.182,49.83,-1.19,-4.84,44.87,-2.1,-4.63,0.0224,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.64mm / SB60 4mm,25.39,5mm Clear,2193,LoE 180 S2,Float Glass - 4mm,2002,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.3605,0.0635,15.75,0.4604,0.6312,0.1804,49.63,-2.82,-3.45,45.58,-1.88,-4.4,0.0875,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.64mm / SB70 4mm,25.39,5mm Clear,2193,LoE 180 S2,Float Glass - 4mm,2002,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.3556,0.0626,15.97,0.3787,0.5779,0.1959,51.51,-2.43,-6.85,48.25,-3.86,-5.18,0.0324,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.55mm / LUMI 4mm,25.4,5mm Clear,2193,LoE 180 S2,Float Glass - 4mm,2002,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.3642,0.0641,15.59,0.5538,0.7207,0.1778,49.41,-1.49,-6.21,48.17,-1.45,-6.04,0.1789,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C180 4mm,25.4,5mm Clear,2028,LoE² 270 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.2892,0.0509,19.63,0.3225,0.6033,0.1578,46.79,-3.63,-3.67,50.98,-5.7,-2.93,0.0616,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C270 4mm,25.4,5mm Clear,2028,LoE² 270 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2839,0.05,20.0,0.3098,0.5302,0.15,45.68,-7.12,0.15,45.87,-7.03,0.13,0.0337,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C272 4mm,25.4,5mm Clear,2028,LoE² 270 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2851,0.0502,19.92,0.3174,0.5471,0.1409,44.39,-4.18,-0.83,44.05,-5.4,0.22,0.0414,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C366 4mm,25.4,5mm Clear,2028,LoE² 270 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2811,0.0495,20.2,0.2933,0.4931,0.1434,44.73,-3.01,-1.62,43.84,-5.07,-1.41,0.0119,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.64mm / SB60 4mm,25.39,5mm Clear,2028,LoE² 270 S2,Float Glass - 4mm,2002,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2838,0.05,20.01,0.3168,0.554,0.1423,44.56,-4.35,-0.32,44.3,-5.86,0.03,0.0461,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.64mm / SB70 4mm,25.39,5mm Clear,2028,LoE² 270 S2,Float Glass - 4mm,2002,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2807,0.0494,20.23,0.2809,0.5075,0.1541,46.25,-4.27,-3.49,47.26,-6.81,-2.36,0.0168,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.55mm / LUMI 4mm,25.4,5mm Clear,2028,LoE² 270 S2,Float Glass - 4mm,2002,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2861,0.0504,19.85,0.3301,0.6325,0.1403,44.36,-3.14,-2.87,46.62,-6.35,-0.57,0.0886,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C180 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.3074,0.0541,18.47,0.3663,0.6233,0.1465,45.2,-1.53,-4.2,49.59,-2.46,-4.06,0.0743,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C270 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.3014,0.0531,18.84,0.3424,0.5478,0.1382,43.95,-5.5,0.27,44.6,-4.08,-0.84,0.041,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C272 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.3027,0.0533,18.76,0.3528,0.5655,0.1286,42.51,-2.17,-0.88,42.63,-2.07,-0.91,0.0513,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C366 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2982,0.0525,19.04,0.3195,0.5095,0.1312,42.9,-0.79,-1.83,42.64,-2.27,-2.3,0.0147,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.64mm / SB60 4mm,25.39,5 mm Clear,2013,LoE² 272 S2,Float Glass - 4mm,2002,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.3013,0.0531,18.85,0.3514,0.5726,0.13,42.69,-2.4,-0.28,42.84,-2.44,-1.12,0.0556,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.64mm / SB70 4mm,25.39,5 mm Clear,2013,LoE² 272 S2,Float Glass - 4mm,2002,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2978,0.0524,19.07,0.305,0.5241,0.1426,44.6,-2.1,-4.1,46.15,-4.2,-3.28,0.0211,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.55mm / LUMI 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 4mm,2002,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.3039,0.0535,18.69,0.3739,0.6538,0.1278,42.46,-0.99,-3.24,44.85,-2.23,-1.94,0.1057,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C180 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.2706,0.0476,20.99,0.1461,0.3375,0.1435,44.97,-6.31,-13.61,52.99,-2.86,-2.76,0.0097,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C270 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2659,0.0468,21.36,0.146,0.2968,0.1411,44.59,-7.51,-12.2,47.67,-4.69,0.39,0.005,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C272 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2669,0.047,21.27,0.1485,0.3059,0.1379,44.12,-6.47,-12.45,46.1,-2.53,0.1,0.0063,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C366 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2635,0.0464,21.55,0.1437,0.2765,0.1386,44.22,-6.12,-12.71,45.49,-3.65,-0.51,0.0019,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.64mm / SB60 4mm,25.39,5mm Clear,2166,LoE³ 340 S2,Float Glass - 4mm,2002,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2658,0.0468,21.36,0.1485,0.3099,0.1383,44.17,-6.49,-12.31,46.37,-3.1,0.14,0.007,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.64mm / SB70 4mm,25.39,5mm Clear,2166,LoE³ 340 S2,Float Glass - 4mm,2002,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2631,0.0463,21.58,0.1395,0.2844,0.1422,44.77,-6.64,-13.29,48.84,-5.15,-1.69,0.0028,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.55mm / LUMI 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 4mm,2002,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2678,0.0472,21.2,0.1503,0.3535,0.1378,44.12,-6.04,-13.17,49.12,-2.67,-0.63,0.0139,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C180 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.2469,0.0435,22.99,0.2378,0.5608,0.1427,44.67,-2.21,-4.59,49.96,-1.03,-4.92,0.0226,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C270 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2431,0.0428,23.36,0.2387,0.4931,0.136,43.65,-5.17,-1.38,44.92,-2.89,-1.65,0.0119,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C272 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2439,0.043,23.28,0.2424,0.5089,0.128,42.44,-2.38,-2.29,43.0,-0.66,-1.9,0.0148,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C366 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.241,0.0425,23.56,0.2346,0.4591,0.13,42.74,-1.5,-2.89,42.93,-1.38,-2.93,0.0043,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.64mm / SB60 4mm,25.39,5mm Clear,2156,LoE³ 366 S2,Float Glass - 4mm,2002,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.243,0.0428,23.37,0.2426,0.5154,0.1292,42.6,-2.5,-1.85,43.22,-1.04,-2.08,0.0166,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.64mm / SB70 4mm,25.39,5mm Clear,2156,LoE³ 366 S2,Float Glass - 4mm,2002,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2407,0.0424,23.59,0.227,0.4723,0.1394,44.15,-3.04,-4.28,46.41,-3.36,-3.84,0.0063,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.55mm / LUMI 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 4mm,2002,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2447,0.0431,23.21,0.2449,0.5882,0.1275,42.41,-1.39,-4.08,45.32,-0.38,-3.15,0.0326,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C180 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 4mm,2002,,4mm Clear,2192,LoE 180 S5,Ar90,0.2412,0.0425,23.54,0.1855,0.454,0.116,40.75,-3.98,-3.12,52.66,-4.73,-1.91,0.0065,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C270 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 4mm,2002,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2375,0.0418,23.91,0.1865,0.399,0.1117,40.0,-6.02,-0.85,47.4,-6.08,1.03,0.0036,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C272 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 4mm,2002,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2383,0.042,23.82,0.1893,0.4115,0.1063,39.08,-3.88,-1.48,45.78,-4.35,1.17,0.0045,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.65mm / C366 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 4mm,2002,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2356,0.0415,24.1,0.184,0.3714,0.1076,39.29,-3.27,-1.89,45.27,-4.38,-0.43,0.0013,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.64mm / SB60 4mm,25.39,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 4mm,2002,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2374,0.0418,23.91,0.1895,0.4168,0.1071,39.19,-3.96,-1.18,46.05,-4.84,1.03,0.0049,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.64mm / SB70 4mm,25.39,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 4mm,2002,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2353,0.0414,24.13,0.1785,0.3822,0.1138,40.36,-4.61,-2.76,48.63,-5.99,-1.35,0.0018,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.55mm / LUMI 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 4mm,2002,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.239,0.0421,23.75,0.191,0.4755,0.1059,39.05,-3.19,-2.79,48.71,-5.06,0.55,0.0092,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.59mm / C180 4mm,25.44,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2192,LoE 180 S5,Ar90,0.2884,0.0508,19.69,0.3503,0.623,0.1485,45.48,-2.31,-4.21,49.83,-2.89,-3.48,0.0876,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.59mm / C270 4mm,25.44,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2831,0.0499,20.06,0.3342,0.5476,0.1402,44.26,-6.15,0.08,44.82,-4.43,-0.31,0.0458,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.59mm / C272 4mm,25.44,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2843,0.0501,19.97,0.3427,0.5652,0.1305,42.81,-2.81,-1.06,42.88,-2.5,-0.29,0.0558,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.59mm / C366 4mm,25.44,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2804,0.0494,20.25,0.3152,0.5094,0.1332,43.19,-1.48,-1.97,42.86,-2.56,-1.84,0.0165,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.58mm / SB60 4mm,25.43,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.283,0.0498,20.06,0.342,0.5724,0.1319,43.0,-3.02,-0.49,43.09,-2.87,-0.5,0.0643,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.58mm / SB70 4mm,25.43,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.28,0.0493,20.28,0.3016,0.524,0.1446,44.89,-2.9,-4.07,46.35,-4.46,-2.83,0.0234,Yes,No,,
EnthermalPlus,SB60 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.49mm / LUMI 4mm,25.44,Clear  5mm,5283,Solarban® 60 S2,Clear Float Glass,413,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2853,0.0502,19.9,0.3582,0.6535,0.1298,42.77,-1.65,-3.36,45.15,-2.79,-1.19,0.1276,Yes,No,,
EnthermalPlus,SB70 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.59mm / C180 4mm,25.44,Solarban® 70 glass  5mm,5434,Solarban® 70 S2,Clear Float Glass,413,,4mm Clear,2192,LoE 180 S5,Ar90,0.2411,0.0425,23.56,0.2364,0.5705,0.1682,48.13,-4.24,-5.02,51.68,-2.51,-6.79,0.0324,Yes,No,,
EnthermalPlus,SB70 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.59mm / C270 4mm,25.44,Solarban® 70 glass  5mm,5434,Solarban® 70 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2374,0.0418,23.92,0.2384,0.5016,0.1612,47.19,-7.08,-2.29,46.48,-4.36,-3.41,0.0167,Yes,No,,
EnthermalPlus,SB70 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.59mm / C272 4mm,25.44,Solarban® 70 glass  5mm,5434,Solarban® 70 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2382,0.042,23.83,0.2416,0.5174,0.153,46.09,-4.54,-3.2,44.75,-2.21,-4.02,0.0211,Yes,No,,
EnthermalPlus,SB70 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.59mm / C366 4mm,25.44,Solarban® 70 glass  5mm,5434,Solarban® 70 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2355,0.0415,24.11,0.2358,0.4668,0.1551,46.35,-3.73,-3.73,44.38,-3.09,-4.21,0.0063,Yes,No,,
EnthermalPlus,SB70 5mm / Vacuum 0.25mm / Clear 4mm / Argon 12.58mm / SB60 4mm,25.43,Solarban® 70 glass  5mm,5434,Solarban® 70 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2373,0.0418,23.92,0.2418,0.524,0.1543,46.23,-4.64,-2.79,45.01,-2.72,-4.1,0.0234,Yes,No,,
